PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,FHEA,FHUEA,FPePA,FHpPA,PFHxS,MeFBSAA,FTS.6.2,diPAP.6.2,diPAP.6.2.8.2,Summary_Stat
48.478100833793,30.281366776141628,75.0429532385466,45.6691857819921,55.45169513428278,7.118518536116991,3.054693794861806,28.90280688501202,1.358403309820891,69.37292246661669,1.952291979486666,4.197168274415279,6.1808881203151875,7.210535243063205,19.342673758954056,18.88620739639064,mean
41.7833237813175,26.226399999999998,67.6836,43.244,47.94,6.135999999999999,1.41421356237309,1.36917976233429,0.2,8.42841441990413,0.824217381620061,3.08719324765273,5.60981520276729,4.0284,4.6844,1.41421356237309,median
27.723654656419328,15.918693715123418,38.87856747680265,21.94831781109131,33.12187541502822,4.9188330457658465,3.372358225576752,83.20517368528094,3.6594690812037274,201.1209481151306,3.7282262035838962,4.224842279443925,6.607399541385401,8.787705219659257,35.60407871204341,50.22876087326864,sd
5.90905431725655,2.63904890829694,6.9348,5.2942,8.0716,1.41421356237309,0.2,1.36917976233429,0.2,1.19195779819294,0.824217381620061,0.436595056049714,0.793347674216028,1.41421356237309,0.1944,0.2,min
150.616,76.72,239.8936,132.043,149.2,24.78,17.6404,636.5985999999999,29.4192,1680.5259999999998,28.7746,19.5283,52.395199999999996,53.1008,286.0584,444.69319999999993,max
